Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-04,168.026611328125,180.0,149.81375122070312,414.7138366699219,171.11000061035156,171.11203328162168,185.10000610351562,154.03358204033015,425.4220921238306,177.19000244140625,168.026611328125,180.0,149.73413005208545,414.4061878822782,168.00999450683594,169.48968886138192,184.0,152.7696206660751,421.769951509971,170.07000732421875,53704400,41624300,34724700,19370900,123162000
2024-04-05,168.7830352783203,185.07000732421875,151.7743682861328,422.2958984375,164.89999389648438,169.5892261323792,186.27000427246094,152.6899888823038,423.2784179752705,170.86000061035156,168.15599119757314,181.97000122070312,148.8881732587718,415.1504697507563,160.50999450683594,168.79298281447828,182.3800048828125,149.31611992588236,416.8276673390752,169.0800018310547,42055200,42335200,23449300,16544300,141250700
2024-04-08,167.65834045410156,185.19000244140625,154.1132049560547,421.3729553222656,172.97999572753906,168.40481571452685,187.2899932861328,154.5312047063974,424.0425761054586,174.5,167.4493358859462,184.80999755859375,151.8838577680416,420.09272093696904,167.7899932861328,168.23561647794648,186.89999389648438,152.0530470584528,421.9485777283347,169.33999633789062,37425500,39221300,20702000,14272400,104423300
2024-04-09,168.8726043701172,185.6699981689453,155.8548583984375,423.0501708984375,176.8800048828125,169.2806811483862,187.33999633789062,157.80552365250796,424.4991003259259,179.22000122070312,167.55881583801002,184.1999969482422,154.45156393780977,418.4254750382327,171.9199981689453,167.90716183961618,187.24000549316406,155.34727540542815,423.20896224870864,172.91000366210938,42451200,36546900,31113000,12512300,103232700
2024-04-10,166.99148559570312,185.9499969482422,155.39706420898438,420.0530700683594,171.75999450683594,168.29532657810816,186.27000427246094,155.8648291004754,420.81722505973426,174.92999267578125,166.3246362072623,182.6699981689453,153.94400440401932,416.5200457584293,170.00999450683594,168.0066961691415,182.77000427246094,155.4667384289104,418.99116993330387,173.0399932861328,49709300,35879200,22838600,16216600,84532400
2024-04-11,174.21737670898438,189.0500030517578,158.6514892578125,424.6876220703125,174.60000610351562,174.63541624491384,189.77000427246094,158.92019359328873,426.11671379812606,175.8800048828125,167.36972023014152,185.50999450683594,155.7155291650152,419.1598179763637,168.50999450683594,167.5488670137579,186.74000549316406,156.16338491032602,422.5936238068228,172.5500030517578,91070300,40020700,27166400,17966400,94516000
2024-04-12,175.72027587890625,186.1300048828125,156.9794921875,418.703369140625,171.0500030517578,177.52176704196785,188.3800048828125,159.4576498521726,421.9585162359949,173.80999755859375,173.39127675717174,185.0800018310547,156.39230314278245,416.58950274190113,170.36000061035156,173.44102962389059,187.72000122070312,157.20840874623565,420.8370731015467,172.33999633789062,101593300,38554300,25329200,19232100,64506600
2024-04-15,171.87840270996094,183.6199951171875,154.12315368652344,410.50592041015625,161.47999572753906,175.7998881273465,188.69000244140625,158.48231785442226,423.5860500706515,170.69000244140625,171.68929323241036,183.0,153.85443413456358,410.2974897454758,161.3800048828125,174.53585255667426,187.42999267578125,158.1041210913814,423.3677157693319,170.24000549316406,73531800,48052400,27136500,20273500,100245300
2024-04-16,168.583984375,183.32000732421875,153.66531372070312,411.43878173828125,157.11000061035156,172.94338974194338,184.8300018310547,154.9093658563506,415.2298454910269,158.19000244140625,167.47920033817573,182.25999450683594,152.699928048546,410.5952462785095,153.75,170.94284143183614,183.27000427246094,153.456321466177,411.42887810136665,156.74000549316406,73711200,32891300,20779500,16765600,97000000
2024-04-17,167.21046447753906,181.27999877929688,154.73023986816406,408.7195739746094,155.4499969482422,169.84800441976404,184.57000732421875,156.33257973226392,415.70624190109544,158.3300018310547,167.21046447753906,179.82000732421875,153.84447529646815,407.22100522560083,153.77999877929688,168.81289870293196,184.30999755859375,154.8795200598381,414.0885872118868,157.63999938964844,50901200,31359700,21763100,15855500,82439700
2024-04-18,166.2549591064453,179.22000122070312,155.26768493652344,401.2069091796875,149.92999267578125,167.8474456964944,182.38999938964844,156.1932678097861,408.76919927263555,152.1999969482422,165.7672716683895,178.64999389648438,153.88429928885304,400.88935677884103,148.6999969482422,167.24031189258443,181.47000122070312,154.6008746790608,407.5187363707615,151.25,43122900,30723800,19883000,21029900,96098800
2024-04-19,164.2245635986328,174.6300048828125,153.3568115234375,396.095947265625,147.0500030517578,165.6179780634261,179.0,155.6160147529958,402.4077746386735,150.94000244140625,163.3088890664717,173.44000244140625,151.57533531126506,394.7561698730406,146.22000122070312,165.42888374733738,178.74000549316406,155.45677241386718,400.9687488676842,148.97000122070312,67772100,55950000,32239100,30276500,86005100
2024-04-22,165.0605926513672,177.22999572753906,155.53639221191406,397.9219665527344,142.0500030517578,166.4739172082034,178.8699951171875,156.88992171020138,399.79766079093116,144.44000244140625,163.99562926284756,174.55999755859375,153.32695413108942,392.7514505668274,138.8000030517578,164.74210446317437,176.94000244140625,153.5757645889644,397.04862935947983,140.55999755859375,48116400,37924900,26446200,20286900,107097600
2024-04-23,166.11561584472656,179.5399932861328,157.50697326660156,404.48193359375,144.67999267578125,166.26492000363532,179.92999267578125,158.21360167796144,405.10716505974153,147.25999450683594,164.14492548116624,175.97999572753906,155.53639861128644,400.0060952402287,141.11000061035156,164.57291251221173,178.0800018310547,156.21317098136774,401.1771473553241,143.3300018310547,49537800,37046500,21151600,15734500,124545100
2024-04-24,168.2256622314453,176.58999633789062,158.37283325195312,405.96063232421875,162.1300048828125,168.50434510258808,180.32000732421875,158.8107420758396,409.3447990752087,167.97000122070312,165.42887079721268,176.17999267578125,156.42215263269097,403.6979086365787,157.50999450683594,165.75730653407012,179.94000244140625,156.74063729958468,406.45684392489727,162.83999633789062,48251800,34185100,22779100,15065300,181178000
2024-04-25,169.09158325195312,173.6699981689453,155.25772094726562,396.0165710449219,170.17999267578125,169.80820075027214,173.9199981689453,155.74539489675468,396.8601368410158,170.8800048828125,167.3597550998357,166.32000732421875,150.15212564884374,385.08998167747234,158.36000061035156,168.73327450279362,169.67999267578125,150.60994355919925,391.04452101034235,158.9600067138672,50558300,49249400,57109700,40586500,126427500
2024-04-26,168.5043487548828,179.6199951171875,171.13182067871094,403.2414245605469,168.2899932861328,170.53475474394267,180.82000732421875,173.8786977049699,409.87080464048637,172.1199951171875,168.38490238817732,176.1300048828125,168.84276155222324,402.6856699602139,166.3699951171875,169.081624768213,177.8000030517578,173.54030395897186,409.04710666417816,168.85000610351562,44838400,43919800,64665300,29694700,109815700
2024-04-29,172.68460083007812,180.9600067138672,165.3594207763672,399.20220947265625,194.0500030517578,175.20270935632288,183.52999877929688,168.74325204452023,403.2413789354232,198.8699951171875,172.28648678772151,179.38999938964844,164.4239062306873,396.165397076456,184.5399932861328,172.55520693212748,182.75,168.25557809024173,402.17947890315463,188.4199981689453,68169400,54063900,45610000,19582100,243869700
2024-04-30,169.52951049804688,175.0,162.00546264648438,386.380126953125,183.27999877929688,174.1676137755898,182.99000549316406,167.3001564313842,399.112934090919,190.9499969482422,169.20105955998108,174.8000030517578,161.82632640780892,386.2213658866136,182.83999633789062,172.51541154910535,181.08999633789062,164.8219988264117,398.44799719369325,186.97999572753906,65934800,94639800,33562900,28781400,127031800
2024-05-01,168.5043487548828,179.0,163.080322265625,391.9476013183594,179.99000549316406,171.89832652202932,185.14999389648438,166.3248050727695,398.67622906449674,185.86000061035156,168.31523926242042,176.55999755859375,162.31398182603573,387.3526772876393,179.00999450683594,168.78303163206596,181.63999938964844,163.51823108824746,389.63523841829954,182.0,50383100,94645100,33493200,23562500,92829700
2024-05-02,172.21682739257812,184.72000122070312,165.8271942138672,394.8256530761719,180.00999450683594,172.6049939419865,185.10000610351562,165.93667142615246,396.89981398666424,184.60000610351562,170.08688513916925,179.91000366210938,163.1101881822967,391.6598205584853,176.02000427246094,171.69926693100732,180.85000610351562,164.0058997837683,394.64702416400013,182.86000061035156,94214900,54303500,24294500,17709400,89148000
2024-05-03,182.51817321777344,186.2100067138672,166.44424438476562,403.5788269042969,181.19000244140625,186.12115543095717,187.8699951171875,167.16081969689057,404.06510458639696,184.77999877929688,181.80155578938326,185.4199981689453,162.27417880581723,398.815177316325,178.4199981689453,185.7727942523785,186.99000549316406,166.7627138644963,399.2320083912343,182.10000610351562,163224100,39172000,34662400,17446700,75491500
2024-05-06,180.8560333251953,188.6999969482422,167.30015563964844,410.4067077636719,184.75999450683594,183.3343214775735,188.75,167.3399586304374,410.7937370714025,187.55999755859375,179.5720873686165,184.8000030517578,165.2399977875199,403.29101993493754,182.1999969482422,181.4930249418685,186.27999877929688,166.66320148373052,405.66292597330005,183.8000030517578,78569700,34725300,21871300,16996600,84390300
2024-05-07,181.54278564453125,188.75999450683594,170.43515014648438,406.2384948730469,177.80999755859375,184.0310366275269,189.94000244140625,170.94271797332505,411.52812730475875,183.25999450683594,180.46787458450643,187.30999755859375,167.58875812637166,405.9903890817075,177.39999389648438,182.58785409480518,188.9199981689453,167.69823532661383,411.5181933814727,182.39999389648438,77305800,34048900,28039700,20018200,75045900
2024-05-08,181.8811798095703,188.0,168.5740509033203,407.4294128417969,174.72000122070312,182.20963072654146,188.42999267578125,169.34037610962505,409.1066104061556,176.05999755859375,180.5972339353124,186.38999938964844,167.93709679670465,403.6284151762591,170.14999389648438,181.9906634485607,187.44000244140625,168.1958541822666,405.07737479693975,171.58999633789062,45057100,26136400,19569100,11792300,79969500
2024-05-09,183.70260620117188,189.5,169.15130615234375,409.1959533691406,171.97000122070312,183.792179594264,191.6999969482422,169.87782842770906,409.59291660377954,175.6199951171875,181.2541604804327,187.44000244140625,167.37976174414283,406.00034935781423,171.3699951171875,181.70204263297254,188.8800048828125,168.58401102643612,407.45921271703617,175.00999450683594,48983000,43368400,15346700,14689700,65950300
2024-05-10,182.4368438720703,187.47999572753906,167.84751892089844,411.59759521484375,168.47000122070312,184.47000383075684,189.88999938964844,169.0418211972959,412.23276061100023,173.05999755859375,181.51992740382525,186.92999267578125,165.39923266388908,408.67986853475014,167.75,184.28063783698332,189.16000366210938,167.2304738812949,409.8112455392715,173.0500030517578,50759500,34141800,29799900,13402300,72627200
2024-05-13,185.656005859375,186.57000732421875,168.33518981933594,410.5853271484375,171.88999938964844,186.47326635748277,188.30999755859375,168.47452305757707,415.18025140614657,175.39999389648438,184.0015628078464,185.36000061035156,163.2196478065062,407.7073059282806,169.0,184.8188233059542,188.0,163.47840519575857,414.84283115281045,170.0,72044800,24898600,31327600,15440200,67018900
2024-05-14,186.8021697998047,187.07000732421875,169.52947998046875,413.40380859375,177.5500030517578,187.66926595480425,187.72000122070312,170.43515363864887,414.3267549073316,179.49000549316406,185.6659889969534,183.4499969482422,167.99681433185833,408.43175863614476,174.07000732421875,186.8819036535792,183.82000732421875,168.9622000666333,408.8981987547859,174.5,52393600,38698200,25127100,15109300,86407400
2024-05-15,189.08450317382812,185.99000549316406,171.68914794921875,420.6317443847656,173.99000549316406,190.0113806876588,186.72000122070312,171.82848118606026,421.35753100749633,180.0,186.74236879853999,182.72999572753906,169.69866445937762,414.85536761085484,173.11000061035156,187.28056849688068,185.97000122070312,169.81810379537313,415.48172683662517,179.89999389648438,70400000,75459900,26948400,22239500,79663000
2024-05-16,189.2041015625,183.6300048828125,173.35121154785156,418.5538330078125,174.83999633789062,190.45989075478766,187.30999755859375,174.28674128104558,422.9582208339026,175.7899932861328,189.02471179656044,183.4600067138672,171.86831096693263,417.91755229509,171.42999267578125,189.83199615864385,185.60000610351562,172.46544694250113,419.35914332573157,174.10000610351562,52845200,38834500,27867900,17530100,59812200
2024-05-17,189.23399353027344,184.6999969482422,175.22227478027344,417.7783203125,177.4600067138672,190.17084727488813,185.3000030517578,175.43128224723478,420.4726599302369,179.6300048828125,188.54630236847427,183.35000610351562,172.86355649440316,415.6109428181483,172.75,188.87519880271202,183.75999450683594,173.3512152736709,420.09485405964773,173.5500030517578,41282900,33175700,24479300,15352200,77445800
2024-05-20,190.40008544921875,183.5399932861328,176.0781707763672,422.878662109375,174.9499969482422,191.27714266640717,186.6699981689453,177.9193741112275,424.30037978174784,177.75,188.37688635675946,183.27999877929688,175.24217134065958,417.55961512858175,173.52000427246094,188.69582178398366,184.33999633789062,175.3516485419678,417.778343258253,177.55999755859375,44361300,30511800,22554400,16272100,61727400
2024-05-21,191.70570373535156,183.14999389648438,177.00376892089844,426.5572509765625,186.60000610351562,192.08442053272114,183.25999450683594,177.30232932665308,430.46450167288947,186.8800048828125,190.28048580582154,180.75,174.97346704465423,422.39149513236316,174.7100067138672,190.44991454290118,182.3000030517578,176.05827701539062,424.36001790160714,175.50999450683594,42309400,50839100,16989400,21453300,115266500
2024-05-22,190.2605438232422,183.1300048828125,175.54075622558594,428.0287170410156,180.11000061035156,192.17412585880137,185.22000122070312,176.30708148924128,429.90779482091807,183.8000030517578,189.63266445026173,181.97000122070312,174.37632512413728,424.6583495892153,178.1199951171875,191.625965130265,183.8800048828125,175.79951363051288,427.6012125858257,182.85000610351562,34648500,28148800,17880000,18073700,88313500
2024-05-23,186.25401306152344,181.0500030517578,172.72421264648438,424.529052734375,173.74000549316406,190.36020743395642,184.75999450683594,177.40184593977742,431.09086617504613,181.89999389648438,186.0048504863481,180.0800018310547,172.12706150853876,422.95820916796526,173.25999450683594,190.34027016979292,183.66000366210938,176.22746793765114,430.4645069803894,181.8000030517578,51005900,33670200,21024900,17211700,71975500
2024-05-24,189.3436279296875,180.75,174.15736389160156,427.6707763671875,179.24000549316406,189.94162421863646,182.44000244140625,174.93365126217552,428.565562226306,180.0800018310547,187.41012383078694,180.3000030517578,172.82372836993727,421.95405016489985,173.72999572753906,188.1875250894915,181.64999389648438,174.14740175468117,424.71796179341015,174.83999633789062,36294600,27434100,16572500,11845800,65479700
2024-05-28,189.3535919189453,182.14999389648438,175.56063842773438,427.8298645019531,176.75,192.35350378297326,182.24000549316406,176.42650907586395,428.3269711402922,178.25,188.46657377923762,179.49000549316406,173.54029889240527,424.13138989907134,173.16000366210938,190.86848939299406,179.92999267578125,173.61992005465763,427.14385491376675,176.39999389648438,52280100,29927000,20572200,15718000,59736600
2024-05-29,189.652587890625,182.02000427246094,175.06301879882812,426.6865234375,176.19000244140625,191.6060292626522,184.0800018310547,175.99854847921964,428.44627000677747,178.14999389648438,188.8752018363686,181.5500030517578,173.88864081616407,423.22665032702537,173.92999267578125,188.97487295416659,181.6999969482422,174.59525395863238,423.22665032702537,174.19000244140625,53068000,32009300,23388700,15517100,54782600
2024-05-30,190.6492462158203,179.32000732421875,171.2910614013672,412.2704162597656,178.7899932861328,191.53626445370173,181.33999633789062,174.3862639091637,421.84466424386284,182.6699981689453,189.99146851693155,178.36000061035156,170.97257674604643,411.84288150879064,175.3800048828125,190.12102272627732,181.30999755859375,174.36635482166008,421.84466424386284,178.5800018310547,49947900,29249200,22958700,28424800,77784800
2024-05-31,191.60601806640625,176.44000244140625,171.67919921875,412.7277526855469,178.0800018310547,191.92495345858123,179.2100067138672,172.23653216033742,414.3383733012913,180.32000732421875,189.2738600399137,173.8699951171875,168.63376194065896,402.1692127903504,173.82000732421875,190.79873376551856,178.3000030517578,171.0422451160524,414.3383733012913,178.5,75158300,58903900,37638900,47995300,67314600
2024-06-03,193.38006591796875,178.33999633789062,172.3460235595703,411.1270446777344,176.2899932861328,194.33685694398167,178.6999969482422,173.69955303760383,414.02020882309534,182.63999938964844,191.8751293663799,175.9199981689453,170.3455929752159,406.553688084388,174.49000549316406,192.25384615761888,177.6999969482422,171.71901635552842,413.1254229827006,178.1300048828125,50080500,30786600,27459100,17484700,68568900
2024-06-04,193.69898986816406,179.33999633789062,172.9630584716797,413.6623229980469,174.77000427246094,194.66574186569684,179.82000732421875,173.02278573356492,414.03017705380546,177.75999450683594,192.38340418619828,176.44000244140625,171.0721052056168,407.30928563189894,174.0,193.98801176077237,177.63999938964844,172.4554906420356,410.04337212748766,174.77999877929688,47471400,27198400,26879600,14348900,60056300
2024-06-05,195.21389770507812,181.27999877929688,174.5753631591797,421.5563659667969,175.0,196.24044634116564,181.5,175.80945323933747,421.6259378345122,176.14999389648438,194.2172473626493,178.75,173.10239440013726,413.89096003424896,172.1300048828125,194.74547082752238,180.10000610351562,174.36635570479385,415.39223173706347,175.35000610351562,54156800,32116400,22068500,16988000,57953800
2024-06-06,193.8285675048828,185.0,175.8890838623047,422.0633850097656,177.94000244140625,195.84180559150522,185.0,176.30708360737074,422.848821948627,179.72999572753906,193.51960831096955,181.49000549316406,174.9137511238172,418.14618249774657,172.72999572753906,195.0345211925245,181.75,175.06303132341756,421.5563568996983,174.60000610351562,41181800,31371200,23251000,14861300,69887000
2024-06-07,196.23046875,184.3000030517578,173.6298828125,421.3973083496094,177.47999572753906,196.28030430445062,186.2899932861328,177.02364564681855,423.81323935854607,179.35000610351562,193.48968053965237,183.36000061035156,173.47064048742553,420.55222098628695,175.5800018310547,193.99796669662618,184.89999389648438,176.2075553066339,423.73371564550735,176.1300048828125,53103900,28021500,19661400,13621700,56244900
2024-06-10,192.4730987548828,187.05999755859375,174.3771514892578,425.3940124511719,173.7899932861328,196.63910486677477,187.22999572753906,176.41974164942064,425.6027887352665,178.57000732421875,191.50634675889475,183.7899932861328,172.13528757767702,421.4370631899479,173.1699981689453,196.2404356269631,184.07000732421875,174.3373028204193,422.24237348386436,176.05999755859375,97262100,34494500,23779200,14003000,50869700
2024-06-11,206.45611572265625,187.22999572753906,175.98133850097656,430.1761779785156,170.66000366210938,206.46609195915696,187.77000427246094,176.20054419886765,430.3153823959729,174.75,192.9814138224934,184.5399932861328,173.14165320239113,422.78918087724,167.41000366210938,193.00133588013964,187.05999755859375,175.58279097950916,423.01786084549974,173.9199981689453,172373300,27265100,21540600,14551100,64761900
2024-06-12,212.35630798339844,186.88999938964844,177.14710998535156,438.5076904296875,177.2899932861328,219.46241499269527,188.35000610351562,179.75764648213246,440.8341457768561,180.5500030517578,206.20696163392407,185.42999267578125,175.47319211286342,430.7428874309175,169.8000030517578,206.67538853844061,188.02000427246094,177.60545332869307,432.8009161252906,171.1199951171875,198134300,33984200,27864700,22366200,90389400
2024-06-13,213.52236938476562,183.8300018310547,174.52662658691406,439.0246887207031,182.47000122070312,216.02395620562416,187.6699981689453,176.10091514486052,440.8242426789463,191.0800018310547,210.89121315624297,182.6699981689453,174.24764028080844,436.8274858579273,181.22999572753906,214.02069454325613,186.08999633789062,175.4731883543162,438.2989324414096,188.38999938964844,97862700,39721500,20913300,15960600,118984100
2024-06-14,211.77822875976562,183.66000366210938,176.15074157714844,440.00897216796875,178.00999450683594,214.44924427717243,183.72000122070312,176.41976954609018,440.5756810111054,186.0,210.59221246372425,182.22999572753906,173.5202881130933,434.19281849694386,176.9199981689453,213.13367378271622,183.0800018310547,173.59004229910659,435.74378876375306,185.8000030517578,70122700,25456400,18063600,13582000,82038200
2024-06-17,215.94422912597656,184.05999755859375,176.59912109375,445.775390625,187.44000244140625,218.21659070332575,185.0,177.71506640628968,448.3305259626429,188.80999755859375,212.0074632920053,181.22000122070312,174.1778998559042,438.16966532085047,177.0,212.65527993528355,182.52000427246094,174.82555863477174,440.0288392462003,177.9199981689453,93728300,35601900,19618500,20790000,109786100
2024-06-18,213.5721893310547,182.80999755859375,174.4568634033203,443.75714111328125,184.86000061035156,217.89766325641614,184.2899932861328,176.74854954541945,447.53516969127554,187.1999969482422,212.28651711595563,181.42999267578125,173.47045301608333,442.3155500964385,182.3699951171875,216.86113841241473,183.74000549316406,176.49945355613937,447.10763493198164,186.55999755859375,79943300,36659200,21869900,17112500,68982300
2024-06-20,208.97763061523438,186.10000610351562,175.66249084472656,443.1208801269531,181.57000732421875,213.5223688231627,186.50999450683594,176.6489012104213,443.94606381625726,185.2100067138672,208.1504242370716,182.72000122070312,174.35723032198266,438.7164921470121,179.66000366210938,213.21339445126264,182.91000366210938,174.73584587896318,443.71738383441055,184.67999267578125,86172500,44726800,20160100,19877400,55893100
2024-06-21,206.79498291015625,189.0800018310547,178.98046875,447.17724609375,183.00999450683594,211.18023828891836,189.27999877929688,180.19605848680078,447.97260457820744,183.9499969482422,206.41625091745033,185.86000061035156,175.9713847127052,443.9261796037789,180.69000244140625,209.6852627905662,187.8000030517578,176.3599738775111,444.79114029939626,182.3000030517578,246421400,72931800,58582700,34486200,63029500
2024-06-24,207.44281005859375,185.57000732421875,178.5719451904297,445.0794677734375,182.5800018310547,211.9875333707341,191.0,180.23590467855502,450.13005783321864,188.8000030517578,205.89799892378585,185.3300018310547,178.02393093898397,443.82674934456685,182.5500030517578,207.02421872275744,189.3300018310547,179.50854860133447,447.197116551364,184.97000122070312,80727000,50610400,18298000,15913700,61992100
2024-06-25,208.36968994140625,186.33999633789062,183.3645477294922,448.3404541015625,187.35000610351562,210.67194975002218,188.83999633789062,183.6236020982057,448.80773551860256,187.97000122070312,207.91122410230182,185.4199981689453,178.77121684563144,444.1647465305247,182.00999450683594,208.44940858434205,186.80999755859375,178.97049060645827,445.65606632861267,184.39999389648438,56713900,45898500,23235600,16747500,63678300
2024-06-26,212.5356903076172,193.61000061035156,183.21510314941406,449.54345703125,196.3699951171875,214.1402980033581,194.8000030517578,183.84281475961373,450.9751265075422,197.75999450683594,209.9344322470105,186.25999450683594,181.82015636356306,445.59642930053803,186.36000061035156,210.79155216910215,186.9199981689453,181.96962309255457,446.4017395883299,186.5399932861328,66213200,65103900,19839000,16507000,95737100
2024-06-27,213.3828582763672,197.85000610351562,184.73956298828125,450.2294616699219,197.4199981689453,215.01736433595826,199.83999633789062,185.37724814669312,453.53025683427376,198.72000122070312,211.63872006367095,194.1999969482422,183.35458982218609,449.15569440393773,194.0500030517578,213.97087836680484,195.00999450683594,183.51399970907897,449.56332546408174,195.1699981689453,49772700,74397500,18848900,14806300,72746500
2024-06-28,209.9144744873047,193.25,181.4913330078125,444.3636169433594,197.8800048828125,215.34623061165473,198.85000610351562,184.46056816789698,452.7448272217048,203.1999969482422,209.5955543096767,192.5,181.30203282563852,443.8267333016812,195.25999450683594,215.0472324898511,197.72999572753906,183.65349958942755,450.44819707911165,199.5500030517578,82542700,76930200,29156600,28362300,95438100
2024-07-01,216.02395629882812,197.1999969482422,182.32830810546875,454.0870056152344,209.86000061035156,216.78140506529675,198.3000030517578,183.2150892304388,454.7232862857242,213.22999572753906,211.2101334408119,192.82000732421875,180.64441676394287,443.08105821287796,200.85000610351562,211.37956216985054,193.49000549316406,182.36815677467078,446.06369781193524,201.02000427246094,60402900,41192000,16006100,17662800,135691400
2024-07-02,219.53216552734375,200.0,184.5701904296875,456.62225341796875,231.25999450683594,219.64179766849512,200.42999267578125,184.89899899691764,456.9304570935814,231.3000030517578,214.3794853085834,195.92999267578125,180.9034891495935,450.48794440717063,218.05999755859375,215.42595595595571,197.27999877929688,181.39172281674388,450.57745029839504,218.88999938964844,58046200,45600000,17372500,13979800,205047900
2024-07-03,220.80789184570312,197.58999633789062,185.1480712890625,458.1036376953125,246.38999938964844,220.80789184570312,200.02999877929688,185.41708400664015,458.3521910129211,248.35000610351562,218.29632866276663,196.75999450683594,183.33464521797683,455.23037712106725,234.25,219.26308073535034,199.94000244140625,184.18157764961353,455.5385808076234,234.55999755859375,37369800,31597900,10242100,9932800,166561500
2024-07-05,225.5818328857422,200.0,189.9108123779297,464.8543395996094,251.52000427246094,225.69146503075916,200.5500030517578,190.16986676631305,465.6397765538939,252.3699951171875,220.90754038733803,198.1699981689453,185.1281657368756,456.3140515175161,242.4600067138672,220.90754038733803,198.64999389648438,185.1879463493014,456.95033221316646,249.80999755859375,60412400,39858900,20967500,16000300,154501200
2024-07-08,227.056884765625,199.2899932861328,188.34646606445312,463.5419921875,252.94000244140625,227.08678305881674,201.1999969482422,189.48234321486567,464.99356542878803,259.44000244140625,222.50218547217585,197.9600067138672,187.10098606603526,461.77229375422786,244.57000732421875,226.32931907748747,200.0399932861328,189.2133152781957,463.8501958785038,247.7100067138672,59085900,34767300,21035900,12962300,157219600
2024-07-09,227.9139862060547,199.33999633789062,188.29664611816406,456.8807678222656,262.3299865722656,228.631575647805,200.57000732421875,190.6680449292031,464.6256672353131,265.6099853515625,225.6117264169712,199.0500030517578,188.03759174863737,455.3496709136752,250.3000030517578,227.1664984715379,199.39999389648438,189.62183867706156,464.29759021110544,251.0,48076100,32700100,15121400,17207200,160210900
2024-07-10,232.19960021972656,199.7899932861328,190.48867797851562,463.55194091796875,263.260009765625,232.29927134034506,200.11000061035156,191.05662413286367,463.7607172108967,267.5899963378906,228.48209857735924,197.69000244140625,188.34645854817109,456.20469022907776,257.8599853515625,228.5319341376685,200.0,188.46601975809165,458.55104934272356,262.79998779296875,62627700,32883800,15952500,18196100,128519400
2024-07-11,226.80772399902344,195.0500030517578,184.89898681640625,452.06878662109375,241.02999877929688,231.61157070495582,200.27000427246094,190.16985150502285,462.0904430463112,271.0,225.01375035477759,192.86000061035156,184.41075318141904,448.93699054354346,239.64999389648438,230.61492037011672,200.08999633789062,189.16350913484757,460.3008712942663,263.29998779296875,64710600,44565000,25625800,23111200,221707300
2024-07-12,229.76776123046875,194.49000549316406,184.4008026123047,450.9254150390625,248.22999572753906,231.86073301422448,196.47000122070312,186.4334193756876,453.71915189160546,251.83999633789062,227.91399100155513,193.8300018310547,183.8228980414375,448.0422026334216,233.08999633789062,228.1531925563972,194.8000030517578,184.4107609794594,451.70090017355875,235.8000030517578,53046500,30598500,22898400,16324300,155955800
2024-07-15,233.61483764648438,192.72000122070312,185.8555145263672,451.3330383300781,252.63999938964844,236.43535998230433,196.19000244140625,187.55933793133792,454.6139602586164,265.6000061035156,232.3092281117703,190.8300018310547,184.25133560725024,448.8176800220224,251.72999572753906,235.68787221439834,194.55999755859375,184.25133560725024,450.67685394437046,255.97000122070312,62631300,40683200,16474000,14429400,146912900
2024-07-16,234.03343200683594,193.02000427246094,183.25494384765625,446.91876220703125,256.55999755859375,235.47857190808813,196.6199951171875,187.99772622450305,451.671100679191,258.6199951171875,231.55176727169922,192.24000549316406,182.70692960576108,444.0753266658107,245.8000030517578,234.2128217621178,195.58999633789062,186.68250724756794,451.5915769633523,255.30999755859375,43234300,33994700,18290700,17175700,126332500
2024-07-17,228.1133270263672,187.92999267578125,180.3654327392578,440.9534606933594,248.5,230.68468664215072,191.5800018310547,182.88628299827582,442.2757813397234,258.4700012207031,225.88082486496336,185.99000549316406,179.24947234058598,436.63857872187197,246.17999267578125,228.68140979310064,191.35000610351562,182.3083784640881,440.0288496296795,252.72999572753906,57345900,48076100,20734100,21778000,115584800
2024-07-18,223.4290771484375,183.75,177.0474853515625,437.8216857910156,249.22999572753906,229.66811832325195,189.67999267578125,181.84009022857012,442.07691730431753,257.1400146484375,221.52548646122014,181.4499969482422,175.83189558689608,431.886231451246,247.1999969482422,229.50865061099643,189.58999633789062,181.27214401888858,441.7687136228689,251.08999633789062,66034600,51043600,25315700,20794800,110869000
2024-07-19,223.55862426757812,183.1300048828125,177.017578125,434.5805358886719,239.1999969482422,226.04028896611686,184.92999267578125,179.63805760345338,438.58724438350157,249.44000244140625,222.5320756847993,180.11000061035156,176.4894958420638,429.5001207828966,236.8300018310547,224.06692564873424,181.13999938964844,178.2331677734678,430.59376141790096,247.7899932861328,49151500,43081800,18881900,20940400,87403900
